interactions,customer_id_encoded,product_id_encoded,rating_normalized
1,28482,19721,0.0
1,55463,20141,1.0
1,28524,8894,0.75
2,32397,5538,0.0
1,45393,4138,1.0
1,8538,5577,0.0
1,40835,1330,1.0
1,36402,19848,1.0
1,10631,8515,1.0
1,35223,16896,0.75
1,51587,14899,0.5
1,26675,13270,1.0
1,33498,19135,0.75
1,43893,7834,1.0
1,125,14463,1.0
1,35237,19142,1.0
1,24186,7006,1.0
1,32216,16403,1.0
1,5161,13289,1.0
1,42022,19792,0.5
1,64770,18979,1.0
1,4618,5098,0.75
1,31341,1544,1.0
1,3072,10870,1.0
1,30002,6211,0.0
1,25413,2163,0.5
1,42864,4328,0.0
1,45135,19387,1.0
1,16630,17894,1.0
1,47138,1152,1.0
1,59459,20389,1.0
1,13942,14054,0.5
1,48910,16109,1.0
1,12729,20974,1.0
1,32896,3331,1.0
3,34984,2123,1.0
1,55862,7848,1.0
1,28449,20876,0.75
1,24788,11266,0.75
1,16138,5665,0.5
1,2401,14428,1.0
1,33296,1335,1.0
1,22152,10454,1.0
1,36560,8933,0.75
1,62139,1073,0.0
1,60448,10460,0.75
1,41226,9664,0.75
1,31681,19094,0.75
1,9499,6375,0.0
2,32818,6051,0.75
1,9143,7340,1.0
1,32352,15961,1.0
1,19,19611,0.5
1,51260,9510,0.5
1,55754,976,1.0
1,22981,9563,1.0
1,1567,9891,1.0
1,15760,15176,1.0
1,57611,2710,1.0
1,46023,6448,0.5
1,19358,525,1.0
1,34109,11330,0.0
1,15487,14096,1.0
1,2716,5101,1.0
1,24151,4714,1.0
1,15620,7005,0.0
1,34951,5243,1.0
1,31109,16022,1.0
1,18059,11639,1.0
2,12648,2896,1.0
1,29494,740,1.0
1,30092,2729,0.5
1,6871,749,0.0
1,37716,10918,1.0
1,26651,6682,0.75
1,64315,3629,1.0
1,39880,19923,1.0
1,43345,11854,1.0
1,62173,13445,1.0
1,64027,1074,0.25
1,57205,12837,0.0
1,41553,5330,0.5
1,41368,12985,1.0
1,34100,2074,1.0
1,3666,14740,0.0
1,6664,20933,1.0
5,62444,7006,0.5
1,46944,1550,1.0
1,41716,16867,1.0
1,23573,765,0.75
2,44244,7006,1.0
1,64921,12244,0.75
1,7625,8143,1.0
1,39117,1779,1.0
1,30706,6721,1.0
1,10914,15212,1.0
1,59218,4337,0.75
1,24102,17945,1.0
1,1895,6680,1.0
1,57108,19312,0.75
1,37676,5279,1.0
1,17364,8764,1.0
1,10016,4714,0.5
1,24843,5041,0.0
1,8553,16324,1.0
1,64386,1930,1.0
1,32423,6479,1.0
2,9942,8548,1.0
1,49475,3890,1.0
1,54206,11443,1.0
1,40627,10933,1.0
1,34746,5960,1.0
1,28565,9044,1.0
1,52112,19740,1.0
1,12427,17921,1.0
1,63437,20733,0.0
1,57657,4651,1.0
1,21827,18665,1.0
1,49206,20603,1.0
1,22380,21235,1.0
1,33718,12548,1.0
1,52901,7501,1.0
1,8307,3788,0.75
1,11473,17487,1.0
1,48816,4992,1.0
1,39396,17881,0.75
1,44644,8581,1.0
1,56873,7721,0.0
1,22125,19676,1.0
1,12454,4657,0.75
1,30826,1260,1.0
1,63385,1891,0.5
1,33987,13592,1.0
1,31745,6195,0.75
1,34444,13997,0.75
1,14253,9517,0.0
1,51730,3509,0.5
1,53767,19517,0.75
2,64922,5579,0.0
1,58440,18017,1.0
1,36840,17294,1.0
1,15290,10463,0.5
1,42698,19952,1.0
1,25684,1550,1.0
1,28539,5538,1.0
1,19058,4506,1.0
1,64750,18889,0.75
1,21638,11554,0.75
1,14301,14298,1.0
1,20464,12378,1.0
1,6278,8930,1.0
1,48346,20021,1.0
1,57532,3808,1.0
1,8460,3966,1.0
1,20531,13836,1.0
1,29657,7731,1.0
1,2346,3687,1.0
1,65026,19322,0.75
1,47610,19108,1.0
1,61419,19400,1.0
1,64282,7848,0.0
2,58493,15769,1.0
1,32459,12725,1.0
2,51060,3960,0.25
1,27458,11695,1.0
1,10770,15527,0.0
1,17051,20757,1.0
2,19301,12474,0.5
1,6914,8366,0.75
1,44536,12725,1.0
2,42981,10229,1.0
1,18293,20813,1.0
1,34993,1837,1.0
1,7824,14094,0.75
2,9782,4545,1.0
1,24546,3837,1.0
1,15145,8229,1.0
1,50586,9510,1.0
1,31674,15558,0.75
1,12206,9454,0.5
1,34519,19043,1.0
1,6882,8506,0.5
1,37869,4689,0.75
1,16881,18673,0.5
1,23546,5673,1.0
1,1657,13335,0.75
1,48285,6716,1.0
1,45482,16109,1.0
1,18344,16844,1.0
1,62634,19381,1.0
1,14482,12690,0.75
1,45906,16452,1.0
1,7133,20821,1.0
1,34557,13222,0.5
1,36788,14451,1.0
1,63084,21130,0.75
1,61528,4697,1.0
1,53622,4934,1.0
1,40318,7141,1.0
1,8442,3017,0.25
1,12944,2729,1.0
1,38824,8595,1.0
1,39788,17464,0.5
1,25870,7141,1.0
1,60768,11394,0.75
1,58383,7820,1.0
1,32636,4253,0.5
1,43131,17901,1.0
1,48417,4506,1.0
1,8263,14006,1.0
1,55061,11258,1.0
1,16797,6098,1.0
1,17515,1523,0.75
1,33589,19815,0.0
1,61433,6818,0.75
1,57856,14664,1.0
1,17416,10136,0.75
1,27911,4401,1.0
1,33619,8545,0.75
1,52952,6660,1.0
1,27779,846,1.0
1,10527,16565,1.0
1,62092,19423,0.0
1,16885,11454,0.0
1,63747,11775,1.0
1,56078,562,0.0
1,46861,19611,0.75
1,1705,7543,0.5
1,31760,21126,0.5
1,52052,20860,1.0
1,35041,8251,1.0
1,46782,14624,1.0
2,51925,10,1.0
1,30760,15739,1.0
1,5268,5677,1.0
1,5646,6343,1.0
1,15789,7596,1.0
1,3536,6047,1.0
1,61450,11376,1.0
1,49831,1889,0.75
1,46430,4264,1.0
1,2174,20557,0.5
1,42449,13990,1.0
1,28024,14298,0.75
1,15375,2741,1.0
1,55026,14419,0.75
1,57706,7006,1.0
1,8669,2475,1.0
1,63616,15070,1.0
1,23877,12991,1.0
1,43073,4315,1.0
1,50097,4156,0.75
1,50588,14438,0.0
1,47105,10427,1.0
1,13568,9912,0.75
1,64017,9046,1.0
1,38038,10260,1.0
2,23156,14298,0.75
2,35783,8915,0.75
1,25316,6736,0.75
1,46524,4003,0.0
1,33578,14297,1.0
1,28253,2146,1.0
1,11998,8714,1.0
2,54461,16280,1.0
1,39777,19535,1.0
1,3322,19629,1.0
1,5686,12205,1.0
1,52884,740,1.0
1,58481,13790,1.0
1,55337,3187,1.0
1,20900,9625,0.75
1,56112,2081,0.75
1,15712,10399,0.75
1,49587,11113,0.75
1,6895,6594,1.0
1,53623,11463,1.0
1,20242,1765,0.5
1,17374,5845,1.0
1,32098,9281,0.0
1,30051,20301,1.0
1,40791,13707,0.5
1,24235,18665,0.0
1,15200,6283,0.75
1,36423,87,0.0
1,39911,2729,1.0
1,14393,2761,0.5
1,38860,15307,0.75
2,55602,9419,1.0
1,40213,19724,0.75
1,12370,19811,0.25
1,61386,10754,1.0
1,7528,152,0.75
1,61478,11356,1.0
1,20019,11314,0.75
1,25269,18437,0.0
1,33913,16256,1.0
1,48989,7902,1.0
1,50767,9293,1.0
1,37807,1835,1.0
1,44786,2537,0.75
2,55477,18374,1.0
2,21015,15735,0.75
1,49343,3380,1.0
1,39515,17127,1.0
1,17347,4743,0.5
1,54617,19192,1.0
1,47933,12725,0.5
1,48811,21104,1.0
1,46809,8772,1.0
1,58796,4416,0.75
2,60285,4777,1.0
1,630,6375,0.0
1,2027,18612,1.0
1,43277,12895,0.0
1,19352,10451,1.0
1,13626,7839,1.0
1,1078,9367,1.0
1,56744,5659,1.0
1,52694,4191,1.0
1,17244,1892,1.0
1,21529,14283,0.0
1,17384,12400,0.75
1,33265,11311,1.0
1,5207,7374,1.0
1,11350,8932,0.5
2,5249,11949,0.0
1,31004,18447,0.75
1,44506,9882,1.0
1,38656,15735,1.0
1,30026,16807,0.75
1,45154,11100,1.0
1,11354,17299,0.75
1,23888,8930,1.0
1,26696,20819,1.0
1,21305,14180,1.0
1,63841,19920,1.0
1,42845,18838,1.0
1,52205,9613,1.0
1,33136,18407,1.0
1,5418,3196,0.75
1,30914,17851,1.0
1,50740,10395,1.0
1,14591,17609,1.0
1,1178,9911,1.0
1,6434,7277,0.0
1,41311,8393,0.5
1,5898,16020,1.0
1,54017,12227,0.0
1,48710,7066,1.0
1,15092,11199,1.0
1,39304,17081,0.0
1,59464,18240,1.0
2,50637,3238,0.75
1,56064,17225,0.0
1,55729,17912,0.5
1,55384,6277,0.5
1,24726,10995,0.5
2,56017,7839,0.0
1,51827,1765,0.75
2,40060,963,0.0
1,51268,6043,0.0
1,12021,7978,0.0
1,49445,20301,1.0
1,6727,3443,1.0
1,54994,20629,0.5
1,47828,11051,0.0
1,38150,9756,1.0
1,49942,4020,0.75
1,56011,657,0.75
1,11914,4030,1.0
1,40121,12961,1.0
1,15935,19017,1.0
1,14820,664,1.0
1,7730,18170,0.75
1,21333,1315,1.0
1,5865,10900,0.75
1,53486,3378,0.5
1,27063,7176,1.0
1,20644,8057,0.5
1,37964,4516,1.0
1,51981,2847,1.0
1,39780,18172,0.75
3,45924,15024,1.0
1,9243,2597,1.0
1,31563,20880,0.75
1,6029,18594,1.0
1,14840,2729,0.5
1,56903,11890,1.0
1,27104,1861,1.0
1,10614,5013,0.0
1,62250,9421,1.0
1,5414,4401,1.0
1,29036,17966,1.0
1,29098,19415,0.5
1,56894,12231,1.0
1,13066,1652,1.0
1,35344,2770,1.0
1,23735,11394,1.0
1,50348,8568,1.0
1,41574,14298,0.0
2,2639,12441,1.0
1,5894,5161,1.0
1,26321,4506,1.0
1,23357,3079,0.5
1,2691,13685,1.0
1,50021,9905,0.25
1,56870,13726,1.0
1,57435,1015,1.0
1,14409,7026,1.0
1,46193,15085,0.0
1,20434,11634,0.0
1,25089,17160,0.75
1,20786,19213,0.75
1,49795,2825,0.75
1,41019,8130,1.0
2,50804,12704,1.0
1,17106,11533,1.0
1,1052,12349,0.0
1,47616,12870,1.0
1,20560,20356,0.5
1,25437,7976,1.0
1,30713,12514,0.0
3,25377,7476,1.0
1,64024,401,1.0
1,14542,5223,1.0
1,23529,7536,1.0
1,50175,8701,1.0
1,40191,20232,0.75
1,50610,5870,0.75
1,32600,15739,1.0
1,63308,19094,1.0
2,10069,20347,1.0
2,49571,105,0.0
1,65181,9342,1.0
1,13883,18994,0.0
1,54691,6573,0.5
1,56420,8130,1.0
1,29299,4650,1.0
1,15109,3735,1.0
1,56806,5342,1.0
1,22488,16068,1.0
2,62838,15330,0.0
1,24968,15603,1.0
1,64828,17018,0.25
3,31349,15024,0.75
1,36329,12608,0.5
1,60739,18632,1.0
1,42397,10157,0.75
1,24853,2761,1.0
1,18891,5955,1.0
1,52230,7501,0.75
1,61340,2578,1.0
1,2567,17313,1.0
1,41138,7834,1.0
1,48760,6779,1.0
1,43997,351,0.75
1,20700,2758,1.0
1,60981,4714,1.0
1,26326,9757,0.5
1,57448,13621,1.0
1,14365,9447,1.0
1,46679,10015,0.0
1,2531,21251,1.0
1,57,19607,0.75
1,32157,14527,1.0
1,42230,17058,1.0
1,52487,1547,1.0
1,36963,9281,1.0
1,31257,19304,0.0
1,37503,2474,0.75
1,53765,880,1.0
1,62930,9676,0.75
1,14849,11203,1.0
1,63878,5805,1.0
1,39611,10136,1.0
1,21057,21214,1.0
1,56909,9978,1.0
1,41374,7074,1.0
1,12161,13363,0.5
1,9420,771,0.5
1,54622,15604,0.0
3,57972,13743,1.0
1,63795,7535,1.0
1,1231,7501,1.0
1,36438,8716,1.0
1,21178,11338,1.0
1,15853,12255,0.0
2,30223,3830,0.75
1,53173,15594,1.0
2,47420,4506,0.75
1,4981,12986,0.75
2,22007,3713,1.0
1,13586,4545,1.0
1,49638,18063,1.0
1,60292,7510,1.0
2,31974,18659,0.0
1,24532,11372,1.0
1,53196,11604,0.75
1,43733,4113,0.0
1,15008,12122,1.0
1,24359,5091,1.0
1,5093,16988,1.0
1,48546,20553,1.0
1,60317,15276,0.5
1,54900,4474,1.0
1,32011,11564,1.0
1,64929,20840,1.0
1,38983,7120,0.75
1,5064,14926,1.0
1,37047,16453,0.0
1,16507,9478,1.0
1,17439,6232,1.0
1,15508,9047,0.75
1,40031,3880,1.0
1,6777,12817,0.5
1,14510,20728,1.0
1,25668,16773,1.0
1,10971,9619,1.0
1,26918,11623,1.0
1,31512,12923,1.0
1,37772,15493,0.25
1,959,715,0.0
1,12925,5330,1.0
1,25404,20064,1.0
1,29288,2114,1.0
1,63456,9651,1.0
1,38211,12301,1.0
1,52976,2993,0.75
1,9818,13168,1.0
1,9595,3794,0.75
1,43678,10366,1.0
1,50522,13554,0.5
1,57621,14227,0.25
1,58663,6595,1.0
1,36467,17522,0.25
1,13873,5330,1.0
1,59541,18477,1.0
1,52041,14770,1.0
1,8747,4506,1.0
4,57440,19659,0.0
2,50385,4159,0.0
1,46089,2729,1.0
1,4518,6949,1.0
1,11026,17369,0.75
1,5724,4567,1.0
1,43508,4372,1.0
1,2837,10343,0.0
1,50360,15460,0.75
1,29047,6792,1.0
1,22609,6697,1.0
1,34353,14298,1.0
2,63383,8454,0.75
1,26034,1950,1.0
1,15768,13745,0.75
1,57507,4937,0.0
1,8015,3394,1.0
1,27319,20293,0.75
1,34639,5870,1.0
1,63882,6480,0.0
1,35985,4,1.0
1,36641,6957,0.0
1,29838,12607,1.0
1,20380,5282,0.75
1,23092,8935,0.5
1,26182,13761,0.0
1,63997,4468,1.0
3,22390,5654,1.0
1,25584,15663,1.0
1,7855,12384,0.75
1,621,8613,1.0
1,49927,7308,1.0
1,47326,4438,1.0
1,20337,7480,1.0
1,15640,11896,1.0
1,49551,5032,1.0
1,24014,4369,1.0
1,3416,5000,1.0
1,38682,4567,0.75
1,13651,10454,0.0
1,16559,11254,1.0
1,51644,14130,1.0
1,37677,1950,1.0
1,55450,5161,0.75
1,60179,4506,1.0
2,41173,6771,0.5
1,44966,7839,1.0
1,10136,2549,1.0
1,21804,5935,1.0
3,2710,1503,1.0
1,17831,4293,0.25
1,13643,4564,1.0
1,46373,3132,0.75
1,26324,11315,0.5
1,2072,18247,1.0
1,47840,19908,0.5
1,5094,2944,0.75
1,18345,15714,0.75
3,52413,9576,1.0
1,27289,16126,0.25
1,38571,562,0.0
1,27141,15751,1.0
1,36769,7553,0.5
1,19110,6375,1.0
1,62241,9510,0.75
1,53171,17504,1.0
1,49541,505,1.0
6,31057,19637,1.0
1,16598,5271,1.0
1,33493,10876,0.5
1,41223,7113,0.5
1,2071,17,1.0
1,64704,1965,0.0
1,58593,20008,1.0
1,1190,2906,1.0
2,52536,6286,1.0
1,10573,18630,0.75
1,8525,3289,0.75
1,41465,16769,0.75
1,35533,18966,1.0
1,54287,10316,1.0
1,41514,1892,1.0
1,38621,18810,1.0
1,4802,8151,1.0
1,31903,9005,0.75
1,15631,8421,1.0
1,27432,6876,1.0
1,21177,6455,0.75
1,19878,18939,1.0
1,54490,1955,0.75
1,3527,17139,0.0
1,54308,13777,1.0
1,40090,5828,0.0
1,1487,21252,0.0
1,21588,11082,0.0
1,56116,20193,1.0
2,30113,14609,1.0
1,40417,10960,0.75
1,4909,9513,0.75
1,56787,10960,0.75
1,60217,21245,1.0
1,63305,10845,0.0
1,6726,1585,1.0
2,53652,4506,0.0
1,25911,8482,1.0
1,24477,672,1.0
1,63976,5875,1.0
1,20633,10852,1.0
1,49020,5156,1.0
1,56182,4648,1.0
1,50598,18203,1.0
1,12961,3443,1.0
1,16106,20670,1.0
1,40396,1800,0.75
1,45082,20290,1.0
1,61364,4714,1.0
1,51798,14298,0.5
1,3860,40,1.0
1,54624,14159,1.0
1,35852,5199,1.0
1,28655,20232,1.0
1,51187,959,0.75
1,20681,3740,1.0
4,49873,7961,0.75
1,13171,2695,0.0
1,33867,14906,1.0
1,35860,3966,0.75
2,2485,12725,0.875
1,46785,19815,0.75
1,36681,18996,0.75
1,54514,1493,1.0
1,52412,17633,1.0
1,6082,9563,0.75
1,39162,3629,1.0
1,12804,18393,1.0
1,33557,5643,1.0
1,41591,10530,1.0
1,44848,15500,0.75
1,63129,9325,0.0
1,56524,7630,1.0
1,4551,18191,0.0
1,15562,11728,1.0
1,435,6053,0.0
1,12360,5087,0.75
1,2453,20419,0.0
2,57604,9071,1.0
1,28494,15344,1.0
1,58715,566,1.0
2,56649,19928,1.0
1,64973,14950,1.0
1,40658,19095,1.0
1,10738,14889,1.0
1,21254,20933,1.0
1,4245,6277,1.0
1,15003,10301,1.0
1,2451,10379,0.75
1,50941,20417,1.0
1,31101,9112,1.0
3,19581,19703,1.0
1,9793,12263,1.0
1,31431,14343,1.0
1,9543,14432,0.75
1,59544,17668,1.0
1,3723,880,1.0
1,64689,4957,1.0
1,23363,14192,0.0
1,19235,12795,1.0
1,59328,19094,0.75
2,46158,4506,0.5
1,965,10407,0.75
1,42221,14794,1.0
1,5174,7176,1.0
1,1432,18966,1.0
1,60932,18966,0.0
1,41367,17301,1.0
1,24161,10395,1.0
1,21981,610,1.0
1,50287,938,1.0
1,56638,12078,1.0
1,65181,8751,1.0
1,59127,17841,0.75
1,895,8582,1.0
1,18678,16329,0.5
1,39264,2836,1.0
1,51582,7501,1.0
1,61677,10454,1.0
1,31225,18782,0.5
1,22846,9647,0.0
1,9834,12791,0.75
1,32999,13643,1.0
1,40152,9595,0.5
1,24144,20672,1.0
1,32445,18815,1.0
1,59065,15120,0.75
2,16476,20948,1.0
1,14391,4714,0.75
1,24727,9584,1.0
1,2967,17813,1.0
1,18733,2750,1.0
1,29353,18471,1.0
1,31428,11006,1.0
1,43808,15638,1.0
1,9917,15170,1.0
1,31639,16653,1.0
1,22258,4357,1.0
1,59074,17560,0.75
1,22374,8057,1.0
1,17193,8189,1.0
1,39408,8366,0.5
1,29981,320,1.0
1,27970,5894,1.0
1,54122,3629,0.0
1,37519,4460,1.0
1,2403,8151,1.0
1,30792,16703,1.0
1,20473,12725,0.5
2,54542,8440,1.0
1,8109,15660,1.0
1,62858,2823,1.0
3,24930,3763,1.0
1,24179,18261,1.0
1,52018,316,0.75
1,19465,20410,1.0
1,27290,6779,0.5
1,39083,15735,1.0
1,39086,4564,0.75
1,47626,1982,1.0
1,22362,11080,1.0
1,45145,10267,1.0
1,16035,17551,1.0
1,37859,20295,0.75
1,42858,963,0.75
1,22916,21153,1.0
1,30130,5590,0.75
1,37839,6187,1.0
1,2139,5750,0.0
1,11961,18982,1.0
1,20849,14567,0.0
2,51227,7399,0.25
1,57962,9321,1.0
1,49623,7141,0.5
1,58159,11212,1.0
1,34017,18867,0.75
4,36100,13287,0.75
1,37431,10278,1.0
1,54157,16058,1.0
1,24095,6026,1.0
1,5564,5851,0.75
1,19086,721,0.75
1,19895,17670,1.0
1,48850,16471,1.0
1,21369,17572,0.75
1,19496,13668,1.0
1,25425,10555,1.0
1,10324,18458,1.0
1,39239,17487,0.5
1,1264,907,1.0
1,43076,15020,1.0
1,6390,12080,1.0
1,23416,356,1.0
1,29636,14614,1.0
2,3154,15028,0.0
1,47192,2743,0.0
1,15229,12144,1.0
1,39746,13981,0.0
1,7809,9542,0.75
1,25826,12900,1.0
1,477,6415,1.0
1,46204,11063,0.0
1,53099,846,1.0
1,35248,5643,1.0
1,2238,8118,1.0
1,52924,2435,1.0
1,57401,19930,1.0
2,11105,12920,1.0
1,9564,4845,0.25
1,47189,20794,1.0
1,36694,1409,0.75
1,57710,3830,1.0
2,5280,2522,1.0
1,46046,20607,1.0
1,12514,16513,1.0
1,16126,1749,1.0
1,494,18263,1.0
1,31102,8559,1.0
1,6913,17096,1.0
1,49681,8130,0.75
1,6143,18443,1.0
1,58656,10053,1.0
1,25746,11642,0.0
2,2260,12475,1.0
1,21700,10687,0.5
1,38818,2681,0.0
1,30262,14807,1.0
1,6429,2826,0.0
1,44010,9718,1.0
1,62561,838,1.0
1,19218,11506,1.0
1,47045,10395,0.0
1,44782,8189,1.0
2,4787,2893,0.75
1,53282,15237,1.0
1,50269,12379,1.0
1,62740,19633,1.0
6,52873,1575,0.0
1,17048,4593,0.75
1,11011,8129,1.0
1,12653,7091,1.0
1,32751,4506,1.0
1,8211,18966,1.0
1,6006,17948,0.75
1,24436,12877,1.0
1,54070,5511,1.0
1,32062,14227,1.0
1,55763,10395,0.0
1,65179,9841,1.0
1,63991,7641,1.0
1,15143,3657,1.0
1,58504,14730,0.75
1,55095,16770,0.5
1,1691,9939,0.25
3,25451,13328,0.0
1,35281,15594,0.25
1,20583,16109,0.5
1,15629,15558,0.75
1,55563,5683,0.0
1,7362,7560,1.0
1,63831,13393,1.0
1,48283,2774,1.0
2,1426,3612,1.0
1,51224,18089,1.0
1,26950,16114,0.75
1,61915,9841,1.0
1,20587,12254,0.5
1,20621,4136,1.0
1,32840,5668,1.0
2,30401,7909,1.0
1,61314,18034,1.0
1,62273,14803,1.0
1,49978,14482,1.0
1,27591,11848,0.0
1,50552,20024,1.0
2,33465,864,0.0
1,52803,13106,1.0
1,49209,15346,1.0
1,39528,18828,0.75
1,15157,10901,1.0
1,154,16996,1.0
1,34188,11183,1.0
1,28241,2492,0.75
1,21362,17834,0.0
1,21449,13687,0.75
1,25726,13119,0.75
1,51567,3390,0.75
1,33845,14006,0.0
1,37834,2759,0.5
1,2878,7731,1.0
1,27469,12725,1.0
1,48144,837,0.75
1,32083,6831,1.0
1,46945,8761,0.5
1,56632,4069,1.0
1,62408,17315,1.0
1,26501,19233,1.0
1,29001,7197,1.0
1,54166,3352,0.5
1,47383,7993,1.0
1,19807,15714,0.0
1,62068,11861,1.0
1,9975,13713,0.0
1,12532,4318,1.0
1,23939,14756,0.0
1,14408,4912,0.75
1,49043,10540,0.25
1,54147,4167,1.0
1,62918,16456,1.0
1,44854,4711,1.0
1,26914,5023,1.0
1,37684,2361,1.0
1,59297,18379,0.75
1,15401,21014,0.75
1,24664,16894,0.0
1,53768,11506,1.0
1,60627,13750,0.0
1,46647,6413,1.0
1,59331,15723,0.75
1,33940,19438,0.75
1,53081,11080,1.0
1,31711,12961,1.0
1,29304,3629,0.75
1,38098,10407,0.5
1,9585,5072,1.0
1,349,17411,0.0
1,30072,7244,0.75
1,18317,7432,1.0
1,62206,10979,1.0
1,46201,6960,1.0
2,57539,17755,1.0
1,51873,6706,0.75
1,5017,6779,0.75
1,27743,5438,1.0
1,36215,16810,0.75
1,37479,17437,1.0
1,56310,5643,0.25
1,60973,12359,1.0
1,39052,1759,1.0
1,53690,4859,0.25
1,30471,20742,1.0
1,4913,10576,1.0
1,17509,1725,1.0
1,13274,9038,0.75
1,52898,3224,1.0
1,37698,61,0.75
1,20326,7533,0.75
1,11741,17099,1.0
1,44438,7381,0.0
1,22799,16452,1.0
1,50841,667,0.75
1,2559,1928,1.0
1,61348,13259,0.75
1,16391,3313,0.5
1,58962,3575,0.75
1,30235,5578,0.75
1,29693,18442,0.25
1,9887,15615,0.75
1,33769,10015,0.25
1,38444,1779,1.0
1,158,703,0.75
1,42710,3716,1.0
1,51046,11338,1.0
1,45130,16351,1.0
2,49141,11451,0.75
1,48322,6845,1.0
1,1768,7173,0.25
1,47523,9485,1.0
1,59082,19164,1.0
1,35313,6547,1.0
1,63549,18793,0.5
1,15614,10329,1.0
1,10321,6646,1.0
1,42327,21076,0.75
1,7594,8585,1.0
1,44858,21165,1.0
2,4616,3280,1.0
1,22737,17879,0.0
1,16112,4866,1.0
1,26072,14926,1.0
1,49355,9724,1.0
1,25061,7839,1.0
1,4325,3916,1.0
1,7985,11352,1.0
1,10272,12868,1.0
1,42105,19499,0.75
1,11890,1445,1.0
1,12173,16648,1.0
1,59920,3156,0.75
2,40209,1215,0.25
1,32601,17497,0.75
1,4211,1311,0.75
1,60308,17058,1.0
1,27963,6286,1.0
1,55879,5303,1.0
1,11318,17163,0.75
2,44942,6859,0.25
1,23516,1011,1.0
1,41769,11320,0.75
1,57009,4417,0.5
1,63463,15076,1.0
1,49219,1183,1.0
1,37162,18940,1.0
1,15723,644,0.0
1,14781,398,0.75
1,21610,12189,0.0
1,58991,7366,1.0
2,15065,4506,0.0
1,10716,1779,0.75
1,7986,8863,0.75
1,46971,13761,1.0
2,32704,8242,0.75
1,21164,8057,0.5
1,26415,7608,1.0
1,36390,14980,1.0
1,21673,2302,1.0
1,54385,8915,1.0
1,4268,20631,1.0
1,3125,10231,0.75
1,64551,15218,0.5
1,49889,7472,0.75
1,14656,17838,0.5
1,58525,5061,1.0
1,19069,20640,1.0
1,16795,15739,1.0
1,49062,16990,1.0
1,56051,6947,0.75
1,4819,4506,1.0
1,54452,18320,0.75
1,51328,445,1.0
1,23161,18814,0.75
1,22525,5193,1.0
1,63877,3242,1.0
1,59428,1466,1.0
1,60576,3068,0.75
1,27513,11671,0.75
1,26408,323,1.0
1,26010,1779,1.0
1,44496,923,0.0
1,13342,4251,1.0
1,8394,115,0.75
1,63741,15868,0.75
5,14520,13714,0.0
1,8739,20588,0.5
1,13205,20948,1.0
1,34033,15847,0.75
1,15696,7026,0.75
1,22312,2020,0.5
1,60858,1861,0.75
1,38798,7064,0.75
1,14148,8085,0.75
1,10816,11117,0.75
1,8490,13761,0.25
1,21137,17810,1.0
1,56626,12676,0.0
2,27920,973,1.0
1,6285,10278,1.0
1,45857,4952,0.75
1,64265,15678,1.0
1,8087,20947,1.0
1,42749,15588,1.0
1,25092,10407,0.5
1,41278,20406,1.0
1,22504,1901,0.75
1,16558,6251,0.5
1,60963,2730,1.0
1,3798,17776,1.0
1,9849,15220,0.75
1,2693,887,0.75
2,60599,10540,1.0
1,36450,17163,1.0
1,7771,9153,0.0
1,12299,846,1.0
1,53087,16299,1.0
1,2929,19739,0.75
1,41644,5106,0.0
1,39232,19517,1.0
1,44143,9194,0.75
1,32854,576,1.0
1,53058,9472,0.75
1,53179,9204,1.0
1,6833,15558,1.0
1,39356,2111,1.0
1,21752,2466,1.0
1,27658,2173,1.0
1,42376,7604,0.5
1,16794,17148,1.0
1,8436,4076,1.0
1,61403,12725,0.25
1,14333,17005,1.0
1,31032,14156,0.0
1,59013,11207,0.5
1,46847,6374,1.0
2,43643,3845,0.0
1,37419,6141,1.0
1,32153,1177,1.0
1,12596,5751,0.5
1,41805,19507,1.0
2,25721,8482,0.75
1,21774,796,1.0
1,15350,5643,1.0
1,4114,8366,1.0
1,64357,7635,1.0
1,63224,3756,1.0
1,28211,5611,0.5
2,1248,3390,1.0
1,59641,880,1.0
1,40631,18303,0.75
1,64708,13090,0.75
1,4872,190,0.5
1,21584,14958,1.0
1,3129,10069,1.0
1,13831,15735,1.0
1,52881,17206,0.5
1,64152,15028,1.0
1,27232,14839,1.0
1,48377,9177,0.75
1,39141,6921,0.75
1,11675,7993,1.0
1,49837,3602,1.0
1,17798,15218,1.0
1,31487,8946,1.0
1,64093,9939,1.0
1,1401,5546,1.0
3,8465,14298,0.0
1,50964,20163,1.0
1,20521,7585,0.5
1,10066,2648,1.0
1,18610,14159,1.0
1,22961,17565,1.0
1,37375,1795,1.0
2,22662,7399,1.0
1,61494,14333,1.0
1,34274,1726,0.75
1,30518,3751,1.0
1,13513,7840,1.0
2,8408,7845,1.0
1,56701,19073,1.0
1,34275,3703,1.0
2,28583,5947,0.0
1,37041,6507,1.0
1,64328,13452,0.5
2,42947,5866,1.0
2,25431,12454,1.0
1,3397,19423,0.75
1,43734,2856,1.0
1,57366,2635,0.5
1,9701,8820,1.0
1,17694,11601,1.0
1,16705,8627,1.0
1,14157,14450,1.0
1,50824,9167,0.75
1,63552,14298,1.0
1,20962,263,1.0
1,40661,11255,0.75
1,10438,3045,0.0
1,11750,2972,1.0
1,14514,6464,0.75
2,59736,20948,1.0
1,23451,7762,1.0
1,21603,18690,1.0
1,16628,13907,1.0
1,2492,14126,1.0
